t_min,it_power_kw,T_air,T_rack_max,q_cooling_kw,cooling_elec_kw,total_facility_kw,pue
271.3333333333333,51.572161532802724,24.7086115982514,29.992923595819722,53.715068154296205,13.428767038574051,65.00092857137678,1.2603879038506582
271.5,53.34720109107395,24.701700690475093,29.98475407258917,53.66889278601121,13.417223196502803,66.76442428757676,1.2515075378293423
271.6666666666667,51.84756470834856,24.699626730780082,29.976884219704864,53.61360552380074,13.403401380950186,65.25096608929874,1.2585155437164044
271.8333333333333,51.301178295926576,24.695754745955078,29.97039434138944,53.59701384624066,13.399253461560164,64.70043175748674,1.2611880254341856
272.0,51.900549156174336,24.689379892376436,29.964527771047926,53.566037967640625,13.391509491910156,65.29205864808449,1.25802250091061
272.1666666666667,51.38277760372092,24.683592665097233,29.958540180888047,53.51503913901149,13.378759784752873,64.76153738847378,1.2603743979730677
272.3333333333333,53.105379209151856,24.67672414617689,29.952600296175948,53.468741320777866,13.367185330194467,66.47256453934632,1.2517105711183933
272.5,52.44737962329731,24.674566652031828,29.946439308080933,53.41379316941513,13.353448292353782,65.8008279156511,1.2546065864160378
272.6666666666667,50.63464282112855,24.673049996696385,29.941231532831146,53.396533216254625,13.349133304063656,63.98377612519221,1.2636363675205664
272.8333333333333,51.05539328531208,24.66652188877813,29.936902595656203,53.38439997357108,13.34609999339277,64.40149327870485,1.2614043127395174
273.0,50.73309592719852,24.65869773194759,29.93205004639952,53.33217511022505,13.333043777556263,64.06613970475479,1.2628076117548406
273.1666666666667,51.862545404222914,24.64940598420415,29.926489971530014,53.269581855580725,13.317395463895181,65.1799408681181,1.2567825269681192
273.3333333333333,52.198862096180925,24.642910640883706,29.920041403119093,53.19524787363321,13.298811968408302,65.49767406458923,1.2547720665616062
273.5,51.5886432213252,24.63908711398459,29.913581697824952,53.143285127069646,13.285821281767412,64.87446450309261,1.2575338379179442
273.6666666666667,51.826318837241594,24.634985393883618,29.907749654053436,53.112696911876725,13.278174227969181,65.10449306521078,1.2562052355998645
273.8333333333333,50.34487720700498,24.631541396762678,29.90232959210824,53.07988315106894,13.269970787767235,63.61484799477221,1.2635813517471615
274.0,52.76760394248704,24.624128393210746,29.897380021787868,53.052331174101425,13.263082793525356,66.0306867360124,1.251348967976283
274.1666666666667,51.79034213397273,24.62196274813178,29.891843919745696,52.99302714568597,13.248256786421493,65.03859892039422,1.2558055467590952
274.3333333333333,52.22745753690528,24.619777832404235,29.88711030745667,52.97570198505423,13.243925496263557,65.47138303316883,1.2535816622301603
274.5,51.39195173170767,24.618937087533546,29.88298352768228,52.95822265923388,13.23955566480847,64.63150739651614,1.2576192422876977
274.6666666666667,51.24885267069605,24.616356853875924,29.879639137170678,52.951496700268365,13.237874175067091,64.48672684576314,1.2583057665725357
274.8333333333333,50.79523493088596,24.612473931834245,29.876476688767166,52.930854831007395,13.232713707751849,64.02794863863781,1.2605109263842722
275.0,51.50238518441014,24.60663222454402,29.873142699021233,52.89979145467396,13.22494786366849,64.72733304807863,1.2567832114243849
275.1666666666667,52.29363595733665,24.601979889091687,29.869211633669515,52.85305779635215,13.213264449088037,65.50690040642468,1.2526744260021998
275.3333333333333,50.97113827518612,24.600439525264864,29.86510883734146,52.8158391127335,13.203959778183375,64.1750980533695,1.2590477714446364
275.5,51.46976873338684,24.59668292443391,29.861616143989888,52.803516202118914,13.200879050529728,64.67064778391656,1.2564783051369477
275.6666666666667,50.985510070837016,24.59330475745744,29.858060615524177,52.77346339547128,13.19336584886782,64.17887591970484,1.2587669679196607
275.8333333333333,50.305833293161406,24.58877282501365,29.854547315984476,52.74643805965951,13.186609514914878,63.492442808076284,1.2621288357966127
276.0,50.65457549766727,24.58170573737974,29.850791484800947,52.71018260010919,13.177545650027298,63.832121147694565,1.2601452192731168
